type,brand,name,price,external_sku,internal_sku,simular_sku,tracked_sku
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Moon Filter, 1.25""",37.99,BLST1048,0,0,FALSE
optics-binoculars,Blaxall & Steven Distributors,"Celestron, Skymaster, 20x80, Poro Prism, Binocular",449,BLST9638,0,0,TRUE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, StarSense Explorer DX 130AZ",1499,BLST9685,22461,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Celestron, StarSense Explorer™, DX 6"",  Smartphone App- Enabled Schmidt Cassegrain, Telescope",2570,BLST9663,22463,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, T Ring, for Canon EOS Camera",53.99,BLST9658,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Celestron, Video & Photographic Tripod, Trailseeker",399,BLST9660,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,Digital Camera Adapter,76.99,BLST6034,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Dovetail Bar, Celestron, CG5",99,BLST9676,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,EQ Wedge for Star Adventurer Red/Black,149,BLST9701,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Erecting Eyepiece, 1.25"", 10mm",64.99,BLST9697,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Finderscope, Base-white",39.99,BLST6091,0,0,FALSE
optics-telescope-accessories,Optix New Zealand,HookUps 2.0 Universal Optic Adapter,167,OPNZ0149,IS-200,0,FALSE
optics-binoculars,Blaxall & Steven Distributors,"Konus Binoculars, 10 x50mm, Emperor",269,BLST9691,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Konus Camera T Ring, Canon EOS",47.99,BLST1046,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Konus Nova, 114mm,Telescope",479,BLST1555,0,224103,FALSE
optics-spottingscopes,Blaxall & Steven Distributors,"Konus, 15-40x50, SpottingScope",95,BLST1501,0,0,FALSE
optics-spottingscopes,Blaxall & Steven Distributors,"Konus, 20-60x100, Spottingscope, + Smartphone Adapter",699,BLST9635,KS7122,0,FALSE
optics-spottingscopes,Blaxall & Steven Distributors,"Konus, 20-60x60mm, Zoom SpottingScope",239,BLST1532,0,0,FALSE
optics-spottingscopes,Blaxall & Steven Distributors,"Konus, 20-60x80mm, Zoom , SpottingScope, w/SmartphoneAdapter",499,BLST1505,KS7126,KS7126-BK,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Konus, 50mm, F600, Telescope",149,BLST1503,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Konus, 60mm, Space 6, 800, Telescope",199,BLST1554,,214104,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Konus, 60mm, Start 700B Telescope",269,BLST1552,,214104,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Konus, 60mm, Start 900B Telescope",489,BLST1553,,214104,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Konus, Camera, T Ring, Nikon T2-Mount",53.99,BLST1047,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Konus, Moon Filter, Wratten, 1.25""",15.64,BLST1049,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"KonusMotor, 130mm, Telescope",729,BLST1556,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"KonusNova, 70mm, Refractor w/Smartphone Adapter",349,BLST9644,,214110,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Laser Collomation Eyepiece with 2"" adaptor, 1.25"", Skywatcher",120.99,BLST9719,0,0,FALSE
optics-binoculars,Antics Marketing,Magnoidz Pocket Binoculars,22.99,ANMA2490,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Meade,  70mm,  2.7"",  Refractor,  AZ, Manual, Infinity Telescope",279,BLST1060,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Meade, 102mm, 4"", Refractor, AZ, Manual, Infinity Telescope",749,BLST1061,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Meade, 114mm, 4.5"", Newtonian, EQ, Polaris Manual Telescope",549,BLST1062,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Meade, 127mm, 5"", Maksutov-Cassegrain, AZ, Go-To, ETX Observer, Telescope",1999,BLST9709,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Meade, 505 Control Connector Cable",55.99,BLST1058,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Meade, 50mm Infinity",189,BLST1527,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Meade, 60mm, 2.3"", Refractor, AZ, Manual, Infinity Telescope",199,BLST1059,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Meade, Canon, EOS T Ring",49.99,BLST6054,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Meade, LPI-G Monochrome Camera & Guider",359,BLST6092,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Meade, Stella Wi-Fi Adapter",390,BLST6074,0,0,FALSE
optics-telescopes,Haka New Zealand Ltd,My First Telescope,43.99,HANZ3235,0,0,FALSE
optics-binoculars,Haka New Zealand Ltd,Outdoor Adventure Binoculars,25.99,HANZ3256,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,Prism 45 1.25 Erect Image,32.99,BLST6035,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,SkyWatcher 6.3mm 1.25” Super Plossl Eyepiece,75.99,BLST9720,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Sky-watcher Dovetail Bar, 75mm",82.99,BLST9692,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher Eyepiece, 1.25"", 20mm, long Eye Relief, LET Series",109,BLST9696,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, 1.25"", 26mm, Plossl Eyepiece",69.99,BLST9706,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 102mm Mak Mini AZ, GOTO",1199,BLST1017,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 114/900, EQ1, Telescope",599,BLST1057,,221101,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 120AZ, Telescope",1269,BLST1515,SW1206AZ3,214127AZ3,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 127mm, 5"", Mak, MiniAZGTI, GoTo, Telescope",1860,BLST9674,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 130mm, AZGTE Mount, Telescope",1270,BLST9672,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 130mm, AZGTI Mount, Telescope",1489,BLST9673,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 150mm, 6"", Newtonian, Dobsonian, Virtuoso GTI",1199,BLST9681,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 150mm, 6"", Newtonian, EQ3, Manual Telescope",1949,BLST9675,0,0,TRUE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 150mm, 6"", Star Discovery, Go To Telescope",1999,BLST9671,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 180mm, 7"", Maksutov-Cassegrain, OTA(No Mount/tripod)",2225,BLST1550,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 200mm, 8"", Newtonian, Dobsonian (Collapsible), Manual Telescope",1199,BLST9648,0,0,TRUE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 70mm, 2.7"", Refractor, AZ2, Manual Telescope",330,BLST9670,0,214110,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, 90mm, Refractor, AZ3 Telescope",689,BLST1056,0,214120,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, Eyepiece, 1.25"", 2X Barlow & Camera Adaptor, Skywatcher",111,SWA-2XBARLOW,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, Finderscope Base Black",39.99,BLST9680,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, Finderscope, 50mm, 9x50",189,BLST1053,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, Maksutov 102mm, Telescope",1199,BLST1533,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, Moon Filter, Sky Glow, 1.25""",36.99,BLST9679,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, Smart Phone adapter",31.99,BLST9643,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, TMX, Dovetail Bar, 30cm,",46.99,BLST8007,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Skywatcher, TR102AZ3, Telescope",789,BLST1551,SW1025AZ3,ST102600,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Skywatcher, WiFi Adapter",179,BLST6079,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,Smart Phone Adapter NexYZ #-Axis Universal,193,BLST9678,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Smart Phone Adapter, Acuter",49.99,BLST9677,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Solar filter 102mm, Refractor",52.99,BLST6038,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Solar Filter 127mm, Maksutov",44.99,BLST6043,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Solar Filter 150mm, Maksutov",66.99,BLST1542,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Solar Filter 76mm, Newtonian",36.99,BLST6093,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Solar Filter 80mm, Refractor",39.99,BLST6094,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Solar Filter 90mm, Refractor",49.99,BLST6095,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,Solar Filter for 300mm Newtonian Telescopes.,84.99,BLST9622,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Sony, Alpha M48, Camera, T Ring",79.99,BLST8060,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,Star Adventurer 2i Pro Kit (with wifi),1399,BLST1054,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Super Plossl, Eyepiece, 1.25"", 40mm",89,BLST8029,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,Syn Guider Version 2,599,BLST9693,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,Telescope Carry Bag,29.99,BLST1065,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Telescope, 70mm, 2.7in, Refractor, Starsense, Celestron",579,BLST8073,0,0,FALSE
optics-telescopes,Blaxall & Steven Distributors,"Telescope, StarSense Explorer DX 102,Celestron",1189,BLST9637,22460,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"TEX, Camera Adapter for SLR, Konus 1.25""",79.99,BLST8074,0,0,FALSE
optics-telescope-accessories,Blaxall & Steven Distributors,"Torch, Red Light, LED",33.99,BLST9694,0,0,FALSE
